FID,Entity,GRID_ID,longitude,latitude
1897,LWPolyline,"27,87",72.82886267,33.75751192
1898,LWPolyline,"27,86",72.82889557,33.75751151
1899,LWPolyline,"27,85",72.82892846,33.75751111
1900,LWPolyline,"27,84",72.82896135,33.7575107
1901,LWPolyline,"27,83",72.82899424,33.75751029
1902,LWPolyline,"27,82",72.82902714,33.75750989
1903,LWPolyline,"27,81",72.82906003,33.75750948
1904,LWPolyline,"27,80",72.82909292,33.75750908
1905,LWPolyline,"27,79",72.82912581,33.75750867
1906,LWPolyline,"27,78",72.82915871,33.75750826
1907,LWPolyline,"27,77",72.8291916,33.75750786
1908,LWPolyline,"27,76",72.82922449,33.75750745
1909,LWPolyline,"27,75",72.82925738,33.75750705
1910,LWPolyline,"27,74",72.82929027,33.75750664
1911,LWPolyline,"27,73",72.82932317,33.75750623
1912,LWPolyline,"27,72",72.82935606,33.75750583
1913,LWPolyline,"27,71",72.82938895,33.75750542
1914,LWPolyline,"27,70",72.82942184,33.75750502
1915,LWPolyline,"27,69",72.82945474,33.75750461
1916,LWPolyline,"27,68",72.82948763,33.7575042
1917,LWPolyline,"27,67",72.82952052,33.7575038
1918,LWPolyline,"27,66",72.82955341,33.75750339
1919,LWPolyline,"27,65",72.82958631,33.75750299
1920,LWPolyline,"27,64",72.8296192,33.75750258
1921,LWPolyline,"27,63",72.82965209,33.75750217
1922,LWPolyline,"27,62",72.82968498,33.75750177
1923,LWPolyline,"27,61",72.82971788,33.75750136
1924,LWPolyline,"27,60",72.82975077,33.75750096
1925,LWPolyline,"27,59",72.82978366,33.75750055
1926,LWPolyline,"27,58",72.82981655,33.75750014
1927,LWPolyline,"27,57",72.82984945,33.75749974
1928,LWPolyline,"27,56",72.82988234,33.75749933
1929,LWPolyline,"27,55",72.82991523,33.75749893
1930,LWPolyline,"27,54",72.82994812,33.75749852
1931,LWPolyline,"27,53",72.82998102,33.75749811
1932,LWPolyline,"27,52",72.83001391,33.75749771
1933,LWPolyline,"27,51",72.8300468,33.7574973
1934,LWPolyline,"27,50",72.83007969,33.7574969
1935,LWPolyline,"27,49",72.83011259,33.75749649
1936,LWPolyline,"27,48",72.83014548,33.75749608
1937,LWPolyline,"27,47",72.83017837,33.75749568
1938,LWPolyline,"27,46",72.83021126,33.75749527
1939,LWPolyline,"27,45",72.83024416,33.75749486
1940,LWPolyline,"27,44",72.83027705,33.75749446
1941,LWPolyline,"27,43",72.83030994,33.75749405
1942,LWPolyline,"27,42",72.83034283,33.75749365
1943,LWPolyline,"27,41",72.83037573,33.75749324
1944,LWPolyline,"27,40",72.83040862,33.75749283
1945,LWPolyline,"27,39",72.83044151,33.75749243
1946,LWPolyline,"27,38",72.8304744,33.75749202
1947,LWPolyline,"27,37",72.8305073,33.75749161
1948,LWPolyline,"27,36",72.83054019,33.75749121
1949,LWPolyline,"27,35",72.83057308,33.7574908
1950,LWPolyline,"27,34",72.83060597,33.7574904
1951,LWPolyline,"28,102",72.8283688,33.75749053
1952,LWPolyline,"28,101",72.82840169,33.75749012
1953,LWPolyline,"28,100",72.82843458,33.75748972
1954,LWPolyline,"28,99",72.82846748,33.75748931
1955,LWPolyline,"28,98",72.82850037,33.75748891
1956,LWPolyline,"28,97",72.82853326,33.7574885
1957,LWPolyline,"28,96",72.82856615,33.75748809
1958,LWPolyline,"28,95",72.82859905,33.75748769
1959,LWPolyline,"28,94",72.82863194,33.75748728
1960,LWPolyline,"28,93",72.82866483,33.75748688
1961,LWPolyline,"28,92",72.82869772,33.75748647
1962,LWPolyline,"28,91",72.82873062,33.75748607
1963,LWPolyline,"28,90",72.82876351,33.75748566
1964,LWPolyline,"28,89",72.8287964,33.75748525
1965,LWPolyline,"28,88",72.82882929,33.75748485
1966,LWPolyline,"28,87",72.82886219,33.75748444
1967,LWPolyline,"28,86",72.82889508,33.75748404
1968,LWPolyline,"28,85",72.82892797,33.75748363
1969,LWPolyline,"28,84",72.82896086,33.75748322
1970,LWPolyline,"28,83",72.82899376,33.75748282
1971,LWPolyline,"28,82",72.82902665,33.75748241
1972,LWPolyline,"28,81",72.82905954,33.75748201
1973,LWPolyline,"28,80",72.82909243,33.7574816
1974,LWPolyline,"28,79",72.82912533,33.7574812
1975,LWPolyline,"28,78",72.82915822,33.75748079
1976,LWPolyline,"28,77",72.82919111,33.75748038
1977,LWPolyline,"28,76",72.829224,33.75747998
1978,LWPolyline,"28,75",72.8292569,33.75747957
1979,LWPolyline,"28,74",72.82928979,33.75747917
1980,LWPolyline,"28,73",72.82932268,33.75747876
1981,LWPolyline,"28,72",72.82935557,33.75747835
1982,LWPolyline,"28,71",72.82938847,33.75747795
1983,LWPolyline,"28,70",72.82942136,33.75747754
1984,LWPolyline,"28,69",72.82945425,33.75747714
1985,LWPolyline,"28,68",72.82948714,33.75747673
1986,LWPolyline,"28,67",72.82952004,33.75747632
1987,LWPolyline,"28,66",72.82955293,33.75747592
1988,LWPolyline,"28,65",72.82958582,33.75747551
1989,LWPolyline,"28,64",72.82961871,33.75747511
1990,LWPolyline,"28,63",72.82965161,33.7574747
1991,LWPolyline,"28,62",72.8296845,33.75747429
1992,LWPolyline,"28,61",72.82971739,33.75747389
1993,LWPolyline,"28,60",72.82975028,33.75747348
1994,LWPolyline,"28,59",72.82978318,33.75747308
1995,LWPolyline,"28,58",72.82981607,33.75747267
1996,LWPolyline,"28,57",72.82984896,33.75747226
1997,LWPolyline,"28,56",72.82988185,33.75747186
1998,LWPolyline,"28,55",72.82991475,33.75747145
1999,LWPolyline,"28,54",72.82994764,33.75747105
2000,LWPolyline,"28,53",72.82998053,33.75747064
2001,LWPolyline,"28,52",72.83001342,33.75747023
2002,LWPolyline,"28,51",72.83004632,33.75746983
2003,LWPolyline,"28,50",72.83007921,33.75746942
2004,LWPolyline,"28,49",72.8301121,33.75746901
2005,LWPolyline,"28,48",72.83014499,33.75746861
2006,LWPolyline,"28,47",72.83017789,33.7574682
2007,LWPolyline,"28,46",72.83021078,33.7574678
2008,LWPolyline,"28,45",72.83024367,33.75746739
2009,LWPolyline,"28,44",72.83027656,33.75746698
2010,LWPolyline,"28,43",72.83030946,33.75746658
2011,LWPolyline,"28,42",72.83034235,33.75746617
2012,LWPolyline,"28,41",72.83037524,33.75746577
2013,LWPolyline,"28,40",72.83040813,33.75746536
2014,LWPolyline,"28,39",72.83044103,33.75746495
2015,LWPolyline,"28,38",72.83047392,33.75746455
2016,LWPolyline,"28,37",72.83050681,33.75746414
2017,LWPolyline,"28,36",72.8305397,33.75746373
2018,LWPolyline,"28,35",72.8305726,33.75746333
2019,LWPolyline,"28,34",72.83060549,33.75746292
2020,LWPolyline,"29,102",72.82836831,33.75746305
2021,LWPolyline,"29,101",72.82840121,33.75746265
2022,LWPolyline,"29,100",72.8284341,33.75746224
2023,LWPolyline,"29,99",72.82846699,33.75746184
2024,LWPolyline,"29,98",72.82849988,33.75746143
2025,LWPolyline,"29,97",72.82853278,33.75746103
2026,LWPolyline,"29,96",72.82856567,33.75746062
2027,LWPolyline,"29,95",72.82859856,33.75746021
2028,LWPolyline,"29,94",72.82863145,33.75745981
2029,LWPolyline,"29,93",72.82866435,33.7574594
2030,LWPolyline,"29,92",72.82869724,33.757459
2031,LWPolyline,"29,91",72.82873013,33.75745859
2032,LWPolyline,"29,90",72.82876302,33.75745819
2033,LWPolyline,"29,89",72.82879592,33.75745778
2034,LWPolyline,"29,88",72.82882881,33.75745737
2035,LWPolyline,"29,87",72.8288617,33.75745697
2036,LWPolyline,"29,86",72.82889459,33.75745656
2037,LWPolyline,"29,85",72.82892749,33.75745616
2038,LWPolyline,"29,84",72.82896038,33.75745575
2039,LWPolyline,"29,83",72.82899327,33.75745535
2040,LWPolyline,"29,82",72.82902616,33.75745494
2041,LWPolyline,"29,81",72.82905906,33.75745453
2042,LWPolyline,"29,80",72.82909195,33.75745413
2043,LWPolyline,"29,79",72.82912484,33.75745372
2044,LWPolyline,"29,78",72.82915773,33.75745332
2045,LWPolyline,"29,77",72.82919063,33.75745291
2046,LWPolyline,"29,76",72.82922352,33.7574525
2047,LWPolyline,"29,75",72.82925641,33.7574521
2048,LWPolyline,"29,74",72.8292893,33.75745169
2049,LWPolyline,"29,73",72.8293222,33.75745129
2050,LWPolyline,"29,72",72.82935509,33.75745088
2051,LWPolyline,"29,71",72.82938798,33.75745047
2052,LWPolyline,"29,70",72.82942087,33.75745007
2053,LWPolyline,"29,69",72.82945376,33.75744966
2054,LWPolyline,"29,68",72.82948666,33.75744926
2055,LWPolyline,"29,67",72.82951955,33.75744885
2056,LWPolyline,"29,66",72.82955244,33.75744844
2057,LWPolyline,"29,65",72.82958533,33.75744804
2058,LWPolyline,"29,64",72.82961823,33.75744763
2059,LWPolyline,"29,63",72.82965112,33.75744723
2060,LWPolyline,"29,62",72.82968401,33.75744682
2061,LWPolyline,"29,61",72.8297169,33.75744641
2062,LWPolyline,"29,60",72.8297498,33.75744601
2063,LWPolyline,"29,59",72.82978269,33.7574456
2064,LWPolyline,"29,58",72.82981558,33.7574452
2065,LWPolyline,"29,57",72.82984847,33.75744479
2066,LWPolyline,"29,56",72.82988137,33.75744438
2067,LWPolyline,"29,55",72.82991426,33.75744398
2068,LWPolyline,"29,54",72.82994715,33.75744357
2069,LWPolyline,"29,53",72.82998004,33.75744316
2070,LWPolyline,"29,52",72.83001294,33.75744276
2071,LWPolyline,"29,51",72.83004583,33.75744235
2072,LWPolyline,"29,50",72.83007872,33.75744195
2073,LWPolyline,"29,49",72.83011161,33.75744154
2074,LWPolyline,"29,48",72.83014451,33.75744114
2075,LWPolyline,"29,47",72.8301774,33.75744073
2076,LWPolyline,"29,46",72.83021029,33.75744032
2077,LWPolyline,"29,45",72.83024318,33.75743992
2078,LWPolyline,"29,44",72.83027608,33.75743951
2079,LWPolyline,"29,43",72.83030897,33.7574391
2080,LWPolyline,"29,42",72.83034186,33.7574387
2081,LWPolyline,"29,41",72.83037475,33.75743829
2082,LWPolyline,"29,40",72.83040765,33.75743789
2083,LWPolyline,"29,39",72.83044054,33.75743748
2084,LWPolyline,"29,38",72.83047343,33.75743707
2085,LWPolyline,"29,37",72.83050632,33.75743667
2086,LWPolyline,"29,36",72.83053922,33.75743626
2087,LWPolyline,"29,35",72.83057211,33.75743585
2088,LWPolyline,"29,34",72.830605,33.75743545
2089,LWPolyline,"30,102",72.82836783,33.75743558
2090,LWPolyline,"30,101",72.82840072,33.75743517
2091,LWPolyline,"30,100",72.82843361,33.75743477
2092,LWPolyline,"30,99",72.8284665,33.75743436
2093,LWPolyline,"30,98",72.8284994,33.75743396
2094,LWPolyline,"30,97",72.82853229,33.75743355
2095,LWPolyline,"30,96",72.82856518,33.75743315
2096,LWPolyline,"30,95",72.82859807,33.75743274
2097,LWPolyline,"30,94",72.82863097,33.75743233
2098,LWPolyline,"30,93",72.82866386,33.75743193
2099,LWPolyline,"30,92",72.82869675,33.75743152
2100,LWPolyline,"30,91",72.82872964,33.75743112
2101,LWPolyline,"30,90",72.82876254,33.75743071
2102,LWPolyline,"30,89",72.82879543,33.75743031
2103,LWPolyline,"30,88",72.82882832,33.7574299
2104,LWPolyline,"30,87",72.82886121,33.75742949
2105,LWPolyline,"30,86",72.82889411,33.75742909
2106,LWPolyline,"30,85",72.828927,33.75742868
2107,LWPolyline,"30,84",72.82895989,33.75742828
2108,LWPolyline,"30,83",72.82899278,33.75742787
2109,LWPolyline,"30,82",72.82902568,33.75742746
2110,LWPolyline,"30,81",72.82905857,33.75742706
2111,LWPolyline,"30,80",72.82909146,33.75742665
2112,LWPolyline,"30,79",72.82912435,33.75742625
2113,LWPolyline,"30,78",72.82915725,33.75742584
2114,LWPolyline,"30,77",72.82919014,33.75742544
2115,LWPolyline,"30,76",72.82922303,33.75742503
2116,LWPolyline,"30,75",72.82925592,33.75742462
2117,LWPolyline,"30,74",72.82928882,33.75742422
2118,LWPolyline,"30,73",72.82932171,33.75742381
2119,LWPolyline,"30,72",72.8293546,33.75742341
2120,LWPolyline,"30,71",72.82938749,33.757423
2121,LWPolyline,"30,70",72.82942039,33.75742259
2122,LWPolyline,"30,69",72.82945328,33.75742219
2123,LWPolyline,"30,68",72.82948617,33.75742178
2124,LWPolyline,"30,67",72.82951906,33.75742138
2125,LWPolyline,"30,66",72.82955196,33.75742097
2126,LWPolyline,"30,65",72.82958485,33.75742056
2127,LWPolyline,"30,64",72.82961774,33.75742016
2128,LWPolyline,"30,63",72.82965063,33.75741975
2129,LWPolyline,"30,62",72.82968353,33.75741935
2130,LWPolyline,"30,61",72.82971642,33.75741894
2131,LWPolyline,"30,60",72.82974931,33.75741853
2132,LWPolyline,"30,59",72.8297822,33.75741813
2133,LWPolyline,"30,58",72.8298151,33.75741772
2134,LWPolyline,"30,57",72.82984799,33.75741732
2135,LWPolyline,"30,56",72.82988088,33.75741691
2136,LWPolyline,"30,55",72.82991377,33.7574165
2137,LWPolyline,"30,54",72.82994667,33.7574161
2138,LWPolyline,"30,53",72.82997956,33.75741569
2139,LWPolyline,"30,52",72.83001245,33.75741529
2140,LWPolyline,"30,51",72.83004534,33.75741488
2141,LWPolyline,"30,50",72.83007824,33.75741447
2142,LWPolyline,"30,49",72.83011113,33.75741407
2143,LWPolyline,"30,48",72.83014402,33.75741366
2144,LWPolyline,"30,47",72.83017691,33.75741325
2145,LWPolyline,"30,46",72.83020981,33.75741285
2146,LWPolyline,"30,45",72.8302427,33.75741244
2147,LWPolyline,"30,44",72.83027559,33.75741204
2148,LWPolyline,"30,43",72.83030848,33.75741163
2149,LWPolyline,"30,42",72.83034138,33.75741122
2150,LWPolyline,"30,41",72.83037427,33.75741082
2151,LWPolyline,"30,40",72.83040716,33.75741041
2152,LWPolyline,"30,39",72.83044005,33.75741
2153,LWPolyline,"30,38",72.83047295,33.7574096
2154,LWPolyline,"30,37",72.83050584,33.75740919
2155,LWPolyline,"30,36",72.83053873,33.75740879
2156,LWPolyline,"30,35",72.83057162,33.75740838
2157,LWPolyline,"30,34",72.83060452,33.75740797
2158,LWPolyline,"31,102",72.82836734,33.75740811
2159,LWPolyline,"31,101",72.82840023,33.7574077
2160,LWPolyline,"31,100",72.82843313,33.75740729
2161,LWPolyline,"31,99",72.82846602,33.75740689
2162,LWPolyline,"31,98",72.82849891,33.75740648
2163,LWPolyline,"31,97",72.8285318,33.75740608
2164,LWPolyline,"31,96",72.8285647,33.75740567
2165,LWPolyline,"31,95",72.82859759,33.75740527
2166,LWPolyline,"31,94",72.82863048,33.75740486
2167,LWPolyline,"31,93",72.82866337,33.75740445
2168,LWPolyline,"31,92",72.82869627,33.75740405
2169,LWPolyline,"31,91",72.82872916,33.75740364
2170,LWPolyline,"31,90",72.82876205,33.75740324
2171,LWPolyline,"31,89",72.82879494,33.75740283
2172,LWPolyline,"31,88",72.82882784,33.75740243
2173,LWPolyline,"31,87",72.82886073,33.75740202
2174,LWPolyline,"31,86",72.82889362,33.75740161
2175,LWPolyline,"31,85",72.82892651,33.75740121
2176,LWPolyline,"31,84",72.82895941,33.7574008
2177,LWPolyline,"31,83",72.8289923,33.7574004
2178,LWPolyline,"31,82",72.82902519,33.75739999
2179,LWPolyline,"31,81",72.82905808,33.75739959
2180,LWPolyline,"31,80",72.82909098,33.75739918
2181,LWPolyline,"31,79",72.82912387,33.75739877
2182,LWPolyline,"31,78",72.82915676,33.75739837
2183,LWPolyline,"31,77",72.82918965,33.75739796
2184,LWPolyline,"31,76",72.82922255,33.75739756
2185,LWPolyline,"31,75",72.82925544,33.75739715
2186,LWPolyline,"31,74",72.82928833,33.75739674
2187,LWPolyline,"31,73",72.82932122,33.75739634
2188,LWPolyline,"31,72",72.82935412,33.75739593
2189,LWPolyline,"31,71",72.82938701,33.75739553
2190,LWPolyline,"31,70",72.8294199,33.75739512
2191,LWPolyline,"31,69",72.82945279,33.75739471
2192,LWPolyline,"31,68",72.82948569,33.75739431
2193,LWPolyline,"31,67",72.82951858,33.7573939
2194,LWPolyline,"31,66",72.82955147,33.7573935
2195,LWPolyline,"31,65",72.82958436,33.75739309
2196,LWPolyline,"31,64",72.82961726,33.75739268
2197,LWPolyline,"31,63",72.82965015,33.75739228
2198,LWPolyline,"31,62",72.82968304,33.75739187
2199,LWPolyline,"31,61",72.82971593,33.75739147
2200,LWPolyline,"31,60",72.82974883,33.75739106
2201,LWPolyline,"31,59",72.82978172,33.75739065
2202,LWPolyline,"31,58",72.82981461,33.75739025
2203,LWPolyline,"31,57",72.8298475,33.75738984
2204,LWPolyline,"31,56",72.82988039,33.75738944
2205,LWPolyline,"31,55",72.82991329,33.75738903
2206,LWPolyline,"31,54",72.82994618,33.75738862
2207,LWPolyline,"31,53",72.82997907,33.75738822
2208,LWPolyline,"31,52",72.83001196,33.75738781
2209,LWPolyline,"31,51",72.83004486,33.75738741
2210,LWPolyline,"31,50",72.83007775,33.757387
2211,LWPolyline,"31,49",72.83011064,33.75738659
2212,LWPolyline,"31,48",72.83014353,33.75738619
2213,LWPolyline,"31,47",72.83017643,33.75738578
2214,LWPolyline,"31,46",72.83020932,33.75738537
2215,LWPolyline,"31,45",72.83024221,33.75738497
2216,LWPolyline,"31,44",72.8302751,33.75738456
2217,LWPolyline,"31,43",72.830308,33.75738416
2218,LWPolyline,"31,42",72.83034089,33.75738375
2219,LWPolyline,"31,41",72.83037378,33.75738334
2220,LWPolyline,"31,40",72.83040667,33.75738294
2221,LWPolyline,"31,39",72.83043957,33.75738253
2222,LWPolyline,"31,38",72.83047246,33.75738212
2223,LWPolyline,"31,37",72.83050535,33.75738172
2224,LWPolyline,"31,36",72.83053824,33.75738131
2225,LWPolyline,"31,35",72.83057114,33.75738091
2226,LWPolyline,"31,34",72.83060403,33.7573805
2227,LWPolyline,"32,102",72.82836686,33.75738063
2228,LWPolyline,"32,101",72.82839975,33.75738023
2229,LWPolyline,"32,100",72.82843264,33.75737982
2230,LWPolyline,"32,99",72.82846553,33.75737942
2231,LWPolyline,"32,98",72.82849843,33.75737901
2232,LWPolyline,"32,97",72.82853132,33.7573786
2233,LWPolyline,"32,96",72.82856421,33.7573782
2234,LWPolyline,"32,95",72.8285971,33.75737779
2235,LWPolyline,"32,94",72.82863,33.75737739
2236,LWPolyline,"32,93",72.82866289,33.75737698
2237,LWPolyline,"32,92",72.82869578,33.75737657
2238,LWPolyline,"32,91",72.82872867,33.75737617
2239,LWPolyline,"32,90",72.82876157,33.75737576
2240,LWPolyline,"32,89",72.82879446,33.75737536
2241,LWPolyline,"32,88",72.82882735,33.75737495
2242,LWPolyline,"32,87",72.82886024,33.75737455
2243,LWPolyline,"32,86",72.82889314,33.75737414
2244,LWPolyline,"32,85",72.82892603,33.75737373
2245,LWPolyline,"32,84",72.82895892,33.75737333
2246,LWPolyline,"32,83",72.82899181,33.75737292
2247,LWPolyline,"32,82",72.82902471,33.75737252
2248,LWPolyline,"32,81",72.8290576,33.75737211
2249,LWPolyline,"32,80",72.82909049,33.7573717
2250,LWPolyline,"32,79",72.82912338,33.7573713
2251,LWPolyline,"32,78",72.82915628,33.75737089
2252,LWPolyline,"32,77",72.82918917,33.75737049
2253,LWPolyline,"32,76",72.82922206,33.75737008
2254,LWPolyline,"32,75",72.82925495,33.75736968
2255,LWPolyline,"32,74",72.82928785,33.75736927
2256,LWPolyline,"32,73",72.82932074,33.75736886
2257,LWPolyline,"32,72",72.82935363,33.75736846
2258,LWPolyline,"32,71",72.82938652,33.75736805
2259,LWPolyline,"32,70",72.82941941,33.75736765
2260,LWPolyline,"32,69",72.82945231,33.75736724
2261,LWPolyline,"32,68",72.8294852,33.75736683
2262,LWPolyline,"32,67",72.82951809,33.75736643
2263,LWPolyline,"32,66",72.82955098,33.75736602
2264,LWPolyline,"32,65",72.82958388,33.75736562
2265,LWPolyline,"32,64",72.82961677,33.75736521
2266,LWPolyline,"32,63",72.82964966,33.7573648
2267,LWPolyline,"32,62",72.82968255,33.7573644
2268,LWPolyline,"32,61",72.82971545,33.75736399
2269,LWPolyline,"32,60",72.82974834,33.75736359
2270,LWPolyline,"32,59",72.82978123,33.75736318
2271,LWPolyline,"32,58",72.82981412,33.75736277
2272,LWPolyline,"32,57",72.82984702,33.75736237
2273,LWPolyline,"32,56",72.82987991,33.75736196
2274,LWPolyline,"32,55",72.8299128,33.75736156
2275,LWPolyline,"32,54",72.82994569,33.75736115
2276,LWPolyline,"32,53",72.82997859,33.75736074
2277,LWPolyline,"32,52",72.83001148,33.75736034
2278,LWPolyline,"32,51",72.83004437,33.75735993
2279,LWPolyline,"32,50",72.83007726,33.75735952
2280,LWPolyline,"32,49",72.83011016,33.75735912
2281,LWPolyline,"32,48",72.83014305,33.75735871
2282,LWPolyline,"32,47",72.83017594,33.75735831
2283,LWPolyline,"32,46",72.83020883,33.7573579
2284,LWPolyline,"32,45",72.83024173,33.75735749
2285,LWPolyline,"32,44",72.83027462,33.75735709
2286,LWPolyline,"32,43",72.83030751,33.75735668
2287,LWPolyline,"32,42",72.8303404,33.75735627
2288,LWPolyline,"32,41",72.8303733,33.75735587
2289,LWPolyline,"32,40",72.83040619,33.75735546
2290,LWPolyline,"32,39",72.83043908,33.75735506
2291,LWPolyline,"32,38",72.83047197,33.75735465
2292,LWPolyline,"32,37",72.83050487,33.75735424
2293,LWPolyline,"32,36",72.83053776,33.75735384
2294,LWPolyline,"32,35",72.83057065,33.75735343
2295,LWPolyline,"32,34",72.83060354,33.75735302
2296,LWPolyline,"33,102",72.82836637,33.75735316
2297,LWPolyline,"33,101",72.82839926,33.75735275
2298,LWPolyline,"33,100",72.82843216,33.75735235
2299,LWPolyline,"33,99",72.82846505,33.75735194
2300,LWPolyline,"33,98",72.82849794,33.75735153
2301,LWPolyline,"33,97",72.82853083,33.75735113
2302,LWPolyline,"33,96",72.82856373,33.75735072
2303,LWPolyline,"33,95",72.82859662,33.75735032
2304,LWPolyline,"33,94",72.82862951,33.75734991
2305,LWPolyline,"33,93",72.8286624,33.75734951
2306,LWPolyline,"33,92",72.8286953,33.7573491
2307,LWPolyline,"33,91",72.82872819,33.7573487
2308,LWPolyline,"33,90",72.82876108,33.75734829
2309,LWPolyline,"33,89",72.82879397,33.75734788
2310,LWPolyline,"33,88",72.82882686,33.75734748
2311,LWPolyline,"33,87",72.82885976,33.75734707
2312,LWPolyline,"33,86",72.82889265,33.75734667
2313,LWPolyline,"33,85",72.82892554,33.75734626
2314,LWPolyline,"33,84",72.82895843,33.75734585
2315,LWPolyline,"33,83",72.82899133,33.75734545
2316,LWPolyline,"33,82",72.82902422,33.75734504
2317,LWPolyline,"33,81",72.82905711,33.75734464
2318,LWPolyline,"33,80",72.82909,33.75734423
2319,LWPolyline,"33,79",72.8291229,33.75734383
